X,Y,time_period
9.0,2184.0,November 2020
16.0,2724.0,November 2020
18.0,2004.0,November 2020
17.0,2628.0,November 2020
13.0,2412.0,November 2020
15.0,2652.0,November 2020
14.0,2460.0,November 2020
23.0,216.0,November 2020
22.0,384.0,November 2020
0.0,264.0,November 2020
0.0,252.0,November 2020
0.0,168.0,November 2020
0.0,156.0,November 2020
0.0,252.0,November 2020
0.0,240.0,November 2020
0.0,156.0,November 2020
0.0,144.0,November 2020
19.0,1524.0,November 2020
20.0,804.0,November 2020
21.0,840.0,November 2020
4.0,348.0,November 2020
3.0,264.0,November 2020
5.0,660.0,November 2020
1.0,216.0,November 2020
2.0,168.0,November 2020
10.0,2352.0,November 2020
11.0,2196.0,November 2020
9.0,2292.0,November 2020
8.0,2928.0,November 2020
8.0,2892.0,November 2020
7.0,2856.0,November 2020
10.0,2040.0,November 2020
11.0,1908.0,November 2020
9.0,2040.0,November 2020
2.0,204.0,November 2020
3.0,204.0,November 2020
1.0,204.0,November 2020
5.0,504.0,November 2020
4.0,312.0,November 2020
20.0,1344.0,November 2020
18.0,2088.0,November 2020
19.0,1536.0,November 2020
23.0,348.0,November 2020
21.0,744.0,November 2020
22.0,516.0,November 2020
13.0,2328.0,November 2020
14.0,2196.0,November 2020
12.0,2064.0,November 2020
16.0,2880.0,November 2020
17.0,2784.0,November 2020
15.0,2712.0,November 2020
15.0,2892.0,November 2020
16.0,2868.0,November 2020
12.0,2496.0,November 2020
14.0,2568.0,November 2020
13.0,2160.0,November 2020
21.0,972.0,November 2020
20.0,1116.0,November 2020
18.0,1896.0,November 2020
17.0,2232.0,November 2020
19.0,1464.0,November 2020
3.0,168.0,November 2020
5.0,576.0,November 2020
4.0,312.0,November 2020
1.0,192.0,November 2020
0.0,300.0,November 2020
0.0,264.0,November 2020
0.0,288.0,November 2020
0.0,204.0,November 2020
0.0,168.0,November 2020
0.0,228.0,November 2020
0.0,192.0,November 2020
2.0,192.0,November 2020
9.0,2280.0,November 2020
11.0,2220.0,November 2020
10.0,2136.0,November 2020
6.0,2112.0,November 2020
8.0,2868.0,November 2020
23.0,324.0,November 2020
17.0,1764.0,November 2020
16.0,1548.0,November 2020
18.0,1596.0,November 2020
14.0,1944.0,November 2020
13.0,1812.0,November 2020
15.0,1884.0,November 2020
23.0,216.0,November 2020
22.0,204.0,November 2020
0.0,204.0,November 2020
20.0,840.0,November 2020
19.0,1152.0,November 2020
21.0,912.0,November 2020
5.0,360.0,November 2020
4.0,300.0,November 2020
6.0,840.0,November 2020
2.0,168.0,November 2020
1.0,228.0,November 2020
11.0,1704.0,November 2020
10.0,1332.0,November 2020
12.0,1848.0,November 2020
8.0,1320.0,November 2020
7.0,1044.0,November 2020
9.0,1140.0,November 2020
18.0,1200.0,November 2020
13.0,1188.0,November 2020
15.0,1308.0,November 2020
22.0,372.0,November 2020
0.0,216.0,November 2020
20.0,672.0,November 2020
4.0,180.0,November 2020
2.0,120.0,November 2020
1.0,180.0,November 2020
3.0,180.0,November 2020
12.0,1224.0,November 2020
17.0,2508.0,November 2020
15.0,3000.0,November 2020
13.0,2400.0,November 2020
14.0,2748.0,November 2020
22.0,360.0,November 2020
21.0,900.0,November 2020
23.0,312.0,November 2020
19.0,1164.0,November 2020
18.0,1548.0,November 2020
20.0,1056.0,November 2020
5.0,780.0,November 2020
6.0,1956.0,November 2020
2.0,132.0,November 2020
1.0,192.0,November 2020
3.0,300.0,November 2020
10.0,1860.0,November 2020
12.0,2496.0,November 2020
11.0,2424.0,November 2020
7.0,3024.0,November 2020
9.0,1740.0,November 2020
8.0,2484.0,November 2020
8.0,2664.0,November 2020
6.0,2028.0,November 2020
10.0,2112.0,November 2020
11.0,2004.0,November 2020
2.0,156.0,November 2020
0.0,228.0,November 2020
0.0,216.0,November 2020
0.0,192.0,November 2020
0.0,180.0,November 2020
0.0,216.0,November 2020
0.0,204.0,November 2020
0.0,180.0,November 2020
0.0,168.0,November 2020
1.0,240.0,November 2020
5.0,756.0,November 2020
3.0,156.0,November 2020
4.0,324.0,November 2020
20.0,1056.0,November 2020
21.0,588.0,November 2020
19.0,1548.0,November 2020
22.0,396.0,November 2020
23.0,252.0,November 2020
18.0,1860.0,November 2020
13.0,2052.0,November 2020
12.0,2172.0,November 2020
17.0,2532.0,November 2020
15.0,2724.0,November 2020
16.0,2628.0,November 2020
16.0,3312.0,November 2020
13.0,2340.0,November 2020
15.0,2532.0,November 2020
14.0,2544.0,November 2020
18.0,1848.0,November 2020
22.0,480.0,November 2020
21.0,816.0,November 2020
23.0,240.0,November 2020
19.0,1092.0,November 2020
20.0,1032.0,November 2020
4.0,252.0,November 2020
6.0,2004.0,November 2020
5.0,648.0,November 2020
2.0,156.0,November 2020
1.0,132.0,November 2020
3.0,252.0,November 2020
10.0,1920.0,November 2020
12.0,2280.0,November 2020
11.0,2064.0,November 2020
7.0,3216.0,November 2020
9.0,2232.0,November 2020
8.0,2928.0,November 2020
16.0,2916.0,November 2020
18.0,1872.0,November 2020
17.0,2364.0,November 2020
15.0,2472.0,November 2020
14.0,2436.0,November 2020
23.0,300.0,November 2020
22.0,384.0,November 2020
0.0,264.0,November 2020
0.0,252.0,November 2020
0.0,240.0,November 2020
0.0,228.0,November 2020
0.0,276.0,November 2020
0.0,264.0,November 2020
0.0,252.0,November 2020
0.0,240.0,November 2020
19.0,1452.0,November 2020
20.0,1272.0,November 2020
21.0,960.0,November 2020
4.0,384.0,November 2020
3.0,312.0,November 2020
2.0,180.0,November 2020
10.0,2160.0,November 2020
12.0,2220.0,November 2020
11.0,1872.0,November 2020
7.0,3240.0,November 2020
6.0,2028.0,November 2020
9.0,2256.0,November 2020
16.0,2928.0,November 2020
17.0,2808.0,November 2020
13.0,2400.0,November 2020
14.0,2472.0,November 2020
22.0,504.0,November 2020
23.0,240.0,November 2020
19.0,1620.0,November 2020
18.0,1860.0,November 2020
20.0,1176.0,November 2020
4.0,420.0,November 2020
6.0,2016.0,November 2020
5.0,552.0,November 2020
1.0,228.0,November 2020
2.0,168.0,November 2020
3.0,288.0,November 2020
10.0,2004.0,November 2020
12.0,2244.0,November 2020
11.0,2160.0,November 2020
7.0,2760.0,November 2020
9.0,2316.0,November 2020
8.0,2964.0,November 2020
17.0,1452.0,November 2020
16.0,1476.0,November 2020
14.0,1836.0,November 2020
13.0,1524.0,November 2020
15.0,1512.0,November 2020
23.0,252.0,November 2020
22.0,324.0,November 2020
0.0,144.0,November 2020
20.0,924.0,November 2020
19.0,876.0,November 2020
21.0,696.0,November 2020
5.0,360.0,November 2020
4.0,300.0,November 2020
6.0,612.0,November 2020
2.0,204.0,November 2020
1.0,288.0,November 2020
3.0,240.0,November 2020
11.0,1848.0,November 2020
10.0,1284.0,November 2020
8.0,1380.0,November 2020
7.0,996.0,November 2020
9.0,1308.0,November 2020
1.0,180.0,November 2020
2.0,156.0,November 2020
20.0,804.0,November 2020
19.0,924.0,November 2020
18.0,1260.0,November 2020
23.0,264.0,November 2020
21.0,720.0,November 2020
22.0,240.0,November 2020
17.0,1272.0,November 2020
9.0,2292.0,November 2020
7.0,3264.0,November 2020
8.0,2604.0,November 2020
12.0,2340.0,November 2020
11.0,2088.0,November 2020
3.0,288.0,November 2020
1.0,240.0,November 2020
2.0,264.0,November 2020
4.0,300.0,November 2020
21.0,696.0,November 2020
19.0,1344.0,November 2020
20.0,1092.0,November 2020
0.0,252.0,November 2020
0.0,264.0,November 2020
23.0,336.0,November 2020
22.0,408.0,November 2020
15.0,2736.0,November 2020
14.0,2640.0,November 2020
18.0,1908.0,November 2020
16.0,3192.0,November 2020
17.0,2592.0,November 2020
18.0,2460.0,November 2020
23.0,252.0,November 2020
22.0,384.0,November 2020
5.0,696.0,November 2020
6.0,1740.0,November 2020
2.0,156.0,November 2020
1.0,252.0,November 2020
3.0,276.0,November 2020
11.0,2352.0,November 2020
13.0,2628.0,November 2020
8.0,2880.0,November 2020
7.0,3036.0,November 2020
9.0,2304.0,November 2020
